class,dataset_type,value
8b7c81c6ed72445b80f630a296625db6,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png']"
8b7c81c6ed72445b80f630a296625db6,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png']"
8b7c81c6ed72445b80f630a296625db6,caption,[]
eac7091cab1148a4a2cdd200a0c8d61a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy']"
eac7091cab1148a4a2cdd200a0c8d61a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png']"
eac7091cab1148a4a2cdd200a0c8d61a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr']"
eac7091cab1148a4a2cdd200a0c8d61a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png']"
eac7091cab1148a4a2cdd200a0c8d61a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png']"
eac7091cab1148a4a2cdd200a0c8d61a,caption,[]
27da3e8372454dba843f1f9732b1259a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
27da3e8372454dba843f1f9732b1259a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
27da3e8372454dba843f1f9732b1259a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
27da3e8372454dba843f1f9732b1259a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
27da3e8372454dba843f1f9732b1259a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
27da3e8372454dba843f1f9732b1259a,caption,[]
84a81f49914e464d97e7414f13b5b993,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
84a81f49914e464d97e7414f13b5b993,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
84a81f49914e464d97e7414f13b5b993,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
84a81f49914e464d97e7414f13b5b993,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
84a81f49914e464d97e7414f13b5b993,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
84a81f49914e464d97e7414f13b5b993,caption,[]
1b53690dc6aa4941bcdcc3a0225efb28,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
1b53690dc6aa4941bcdcc3a0225efb28,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1b53690dc6aa4941bcdcc3a0225efb28,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
1b53690dc6aa4941bcdcc3a0225efb28,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1b53690dc6aa4941bcdcc3a0225efb28,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1b53690dc6aa4941bcdcc3a0225efb28,caption,[]
18260e48162e460b8b1afad157f19366,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
18260e48162e460b8b1afad157f19366,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
18260e48162e460b8b1afad157f19366,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
18260e48162e460b8b1afad157f19366,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
18260e48162e460b8b1afad157f19366,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
18260e48162e460b8b1afad157f19366,caption,[]
3c44c744107e49eeadc932cc31e9d250,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
3c44c744107e49eeadc932cc31e9d250,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
3c44c744107e49eeadc932cc31e9d250,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
3c44c744107e49eeadc932cc31e9d250,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
3c44c744107e49eeadc932cc31e9d250,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
3c44c744107e49eeadc932cc31e9d250,caption,[]
3bfe0a7a751c421694f81bc2a1f2425d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
3bfe0a7a751c421694f81bc2a1f2425d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
3bfe0a7a751c421694f81bc2a1f2425d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
3bfe0a7a751c421694f81bc2a1f2425d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
3bfe0a7a751c421694f81bc2a1f2425d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
3bfe0a7a751c421694f81bc2a1f2425d,caption,[]
53e01cf693654f6cb719046889fb523c,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
53e01cf693654f6cb719046889fb523c,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
53e01cf693654f6cb719046889fb523c,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
53e01cf693654f6cb719046889fb523c,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
53e01cf693654f6cb719046889fb523c,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
53e01cf693654f6cb719046889fb523c,caption,[]
2b3d4906f9ec4b7c9945e4f710262253,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
2b3d4906f9ec4b7c9945e4f710262253,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2b3d4906f9ec4b7c9945e4f710262253,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
2b3d4906f9ec4b7c9945e4f710262253,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2b3d4906f9ec4b7c9945e4f710262253,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2b3d4906f9ec4b7c9945e4f710262253,caption,[]
b92aacdc5e914d6aa15aadedb554513c,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
b92aacdc5e914d6aa15aadedb554513c,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
b92aacdc5e914d6aa15aadedb554513c,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
b92aacdc5e914d6aa15aadedb554513c,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
b92aacdc5e914d6aa15aadedb554513c,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
b92aacdc5e914d6aa15aadedb554513c,caption,[]
2bb225e609604b60ae38d05bb7c0d75a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
2bb225e609604b60ae38d05bb7c0d75a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2bb225e609604b60ae38d05bb7c0d75a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
2bb225e609604b60ae38d05bb7c0d75a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2bb225e609604b60ae38d05bb7c0d75a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2bb225e609604b60ae38d05bb7c0d75a,caption,[]
2cbd66d7ece94910936d3cebaec8e5d3,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
2cbd66d7ece94910936d3cebaec8e5d3,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2cbd66d7ece94910936d3cebaec8e5d3,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
2cbd66d7ece94910936d3cebaec8e5d3,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2cbd66d7ece94910936d3cebaec8e5d3,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
2cbd66d7ece94910936d3cebaec8e5d3,caption,[]
cd324533d29547949a2da00342e80e46,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
cd324533d29547949a2da00342e80e46,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cd324533d29547949a2da00342e80e46,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
cd324533d29547949a2da00342e80e46,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cd324533d29547949a2da00342e80e46,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cd324533d29547949a2da00342e80e46,caption,[]
66fc7cd571b24e6d8c81c02786caff7c,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
66fc7cd571b24e6d8c81c02786caff7c,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
66fc7cd571b24e6d8c81c02786caff7c,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
66fc7cd571b24e6d8c81c02786caff7c,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
66fc7cd571b24e6d8c81c02786caff7c,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
66fc7cd571b24e6d8c81c02786caff7c,caption,[]
56be0610ae3d403f902ea874749797f1,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
56be0610ae3d403f902ea874749797f1,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
56be0610ae3d403f902ea874749797f1,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
56be0610ae3d403f902ea874749797f1,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
56be0610ae3d403f902ea874749797f1,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
56be0610ae3d403f902ea874749797f1,caption,[]
ae6dcdb4aa4a48ceaf71874c3fa693b7,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
ae6dcdb4aa4a48ceaf71874c3fa693b7,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
ae6dcdb4aa4a48ceaf71874c3fa693b7,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
ae6dcdb4aa4a48ceaf71874c3fa693b7,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
ae6dcdb4aa4a48ceaf71874c3fa693b7,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
ae6dcdb4aa4a48ceaf71874c3fa693b7,caption,[]
54db3a0ee3c947168c7f3755ca684217,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
54db3a0ee3c947168c7f3755ca684217,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
54db3a0ee3c947168c7f3755ca684217,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
54db3a0ee3c947168c7f3755ca684217,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
54db3a0ee3c947168c7f3755ca684217,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
54db3a0ee3c947168c7f3755ca684217,caption,[]
42179b7e104542f188521fe529d5d5ff,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
42179b7e104542f188521fe529d5d5ff,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
42179b7e104542f188521fe529d5d5ff,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
42179b7e104542f188521fe529d5d5ff,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
42179b7e104542f188521fe529d5d5ff,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
42179b7e104542f188521fe529d5d5ff,caption,[]
cb84febbdce54d0d9c3cfcf2401ccccc,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
cb84febbdce54d0d9c3cfcf2401ccccc,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cb84febbdce54d0d9c3cfcf2401ccccc,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
cb84febbdce54d0d9c3cfcf2401ccccc,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cb84febbdce54d0d9c3cfcf2401ccccc,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
cb84febbdce54d0d9c3cfcf2401ccccc,caption,[]
511c087e5614499aa1d0cfa504660e0a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy']"
511c087e5614499aa1d0cfa504660e0a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
511c087e5614499aa1d0cfa504660e0a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr']"
511c087e5614499aa1d0cfa504660e0a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
511c087e5614499aa1d0cfa504660e0a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png']"
511c087e5614499aa1d0cfa504660e0a,caption,[]
47b6b40c66204621ae627cc89f8eb11a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
47b6b40c66204621ae627cc89f8eb11a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
47b6b40c66204621ae627cc89f8eb11a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
